precip,min_temp,mean_temp,max_temp,idnum,id,latitude,longitude,elevation_ft,date,month,month_str,year,county
4.85,53.9,70,86.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1989,9,9,1989,Shasta
6.72,45,58.9,72.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1989,10,10,1989,Shasta
1.83,38.2,51.9,65.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1989,11,11,1989,Shasta
0,35.5,48.5,61.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1989,12,12,1989,Shasta
8.779999999999999,34.8,43.9,52.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1990,1,1,1990,Shasta
4.39,31.6,42.4,53.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1990,2,2,1990,Shasta
4.07,39.7,52.8,65.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1990,3,3,1990,Shasta
1.64,47.4,60.3,73.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1990,4,4,1990,Shasta
10.54,47.2,60,72.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1990,5,5,1990,Shasta
.4,53.5,69,84.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1990,6,6,1990,Shasta
.06,61.4,79,96.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1990,7,7,1990,Shasta
.74,59.1,75.59999999999999,92.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1990,8,8,1990,Shasta
.47,57.6,73.5,89.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1990,9,9,1990,Shasta
1.51,47,63.3,79.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1990,10,10,1990,Shasta
1.17,35,48.8,62.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1990,11,11,1990,Shasta
1.04,26,37.9,49.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1990,12,12,1990,Shasta
1.86,32.6,44.5,56.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1991,1,1,1991,Shasta
3.69,41.5,54.5,67.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1991,2,2,1991,Shasta
14.62,35.6,45.4,55.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1991,3,3,1991,Shasta
2.2,40.6,53.1,65.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1991,4,4,1991,Shasta
2.23,46.7,59.4,72.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1991,5,5,1991,Shasta
.64,52.5,67.90000000000001,83.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1991,6,6,1991,Shasta
.18,65.09999999999999,81.7,98.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1991,7,7,1991,Shasta
.27,59.8,76.2,92.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1991,8,8,1991,Shasta
0,58.5,77.3,96.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1991,9,9,1991,Shasta
2.29,51.9,68,84.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1991,10,10,1991,Shasta
2.47,41.3,53.4,65.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1991,11,11,1991,Shasta
4.67,35.5,45.8,56,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1991,12,12,1991,Shasta
3.08,32.2,42.9,53.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1992,1,1,1992,Shasta
10.42,40.4,49.6,58.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1992,2,2,1992,Shasta
4.46,40.8,52.1,63.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1992,3,3,1992,Shasta
4.08,45,58.7,72.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1992,4,4,1992,Shasta
.3,52.8,69.8,86.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1992,5,5,1992,Shasta
2.69,58.6,73.3,88,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1992,6,6,1992,Shasta
.26,61,76.7,92.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1992,7,7,1992,Shasta
0,60.2,79,97.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1992,8,8,1992,Shasta
0,55.5,72.7,90,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1992,9,9,1992,Shasta
6.56,51.3,65.59999999999999,80,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1992,10,10,1992,Shasta
2.39,41.7,52,62.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1992,11,11,1992,Shasta
13.25,34.4,41.9,49.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1992,12,12,1992,Shasta
16.82,31,39.4,47.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1993,1,1,1993,Shasta
9.18,34,42.6,51.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1993,2,2,1993,Shasta
7.65,43,53.6,64.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1993,3,3,1993,Shasta
5.5,42,53.4,64.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1993,4,4,1993,Shasta
5.22,49,61.7,74.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1993,5,5,1993,Shasta
2.85,54.9,68,81.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1993,6,6,1993,Shasta
0,59.6,75.09999999999999,90.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1993,7,7,1993,Shasta
1.12,60,75.8,91.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1993,8,8,1993,Shasta
.08,56.9,73.7,90.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1993,9,9,1993,Shasta
3.27,52.4,64.59999999999999,76.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1993,10,10,1993,Shasta
2.16,35.9,50,64.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1993,11,11,1993,Shasta
6.9,34.5,43.3,52.1,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1993,12,12,1993,Shasta
4.11,35.9,46.2,56.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1994,1,1,1994,Shasta
9.06,34.3,43.9,53.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1994,2,2,1994,Shasta
1.62,40.2,54,67.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1994,3,3,1994,Shasta
3.6,43.1,57,70.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1994,4,4,1994,Shasta
2.79,50.5,64,77.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1994,5,5,1994,Shasta
.85,53.3,70.09999999999999,86.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1994,6,6,1994,Shasta
0,64.90000000000001,82.40000000000001,100,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1994,7,7,1994,Shasta
0,54.3,75,95.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1994,8,8,1994,Shasta
.41,57.4,74.09999999999999,90.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1994,9,9,1994,Shasta
.16,45.4,60.7,75.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1994,10,10,1994,Shasta
6.79,32.5,42,51.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1994,11,11,1994,Shasta
6.38,33,40.7,48.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1994,12,12,1994,Shasta
26.87,38.9,44,49,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1995,1,1,1995,Shasta
2.77,39.6,51.8,64,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1995,2,2,1995,Shasta
18.89,39.1,48.9,58.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1995,3,3,1995,Shasta
7.96,41.8,53.6,65.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1995,4,4,1995,Shasta
3.31,48.9,61.3,73.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1995,5,5,1995,Shasta
4.09,54.3,68,81.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1995,6,6,1995,Shasta
.04,58.4,74.8,91.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1995,7,7,1995,Shasta
0,59.3,76.2,93.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1995,8,8,1995,Shasta
0,57.8,74.5,91.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1995,9,9,1995,Shasta
.09,48.8,64.90000000000001,81,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1995,10,10,1995,Shasta
.5,44.9,57.7,70.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1995,11,11,1995,Shasta
14.7,39.5,46.9,54.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1995,12,12,1995,Shasta
12.07,36.6,45,53.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1996,1,1,1996,Shasta
11.23,41,49.8,58.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1996,2,2,1996,Shasta
4.05,40.3,52.4,64.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1996,3,3,1996,Shasta
5.32,42.6,54.8,67,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1996,4,4,1996,Shasta
7.84,48.5,62,75.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1996,5,5,1996,Shasta
.67,56.6,72.59999999999999,88.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1996,6,6,1996,Shasta
.07,65.2,81.90000000000001,98.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1996,7,7,1996,Shasta
0,61.9,80.5,99.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1996,8,8,1996,Shasta
.95,52.3,69.7,87,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1996,9,9,1996,Shasta
2.2,46.8,61.4,76,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1996,10,10,1996,Shasta
7.18,41.6,53,64.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1996,11,11,1996,Shasta
23.01,39.5,46.3,53.1,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1996,12,12,1996,Shasta
17.2,37.2,45.1,53.1,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1997,1,1,1997,Shasta
1.98,37.1,48,58.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1997,2,2,1997,Shasta
3.12,41.1,54.8,68.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1997,3,3,1997,Shasta
3.1,43.4,56.3,69.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1997,4,4,1997,Shasta
.83,51.7,67.59999999999999,83.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1997,5,5,1997,Shasta
2.74,54.8,70.2,85.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1997,6,6,1997,Shasta
.19,60.5,77.7,94.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1997,7,7,1997,Shasta
1.35,57.8,75.59999999999999,93.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1997,8,8,1997,Shasta
1.76,55,71.3,87.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1997,9,9,1997,Shasta
3.76,46.9,60.4,73.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1997,10,10,1997,Shasta
10.72,44,52.5,60.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1997,11,11,1997,Shasta
5.2,35.9,45.1,54.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1997,12,12,1997,Shasta
19.71,39,44.6,50.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1998,1,1,1998,Shasta
21.8,38.3,43.5,48.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1998,2,2,1998,Shasta
7.61,39.2,49.7,60.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1998,3,3,1998,Shasta
5.33,41.8,53.5,65.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1998,4,4,1998,Shasta
10.83,45.2,54.6,64.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1998,5,5,1998,Shasta
2.37,53.6,67.8,82.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1998,6,6,1998,Shasta
.12,61.4,78.90000000000001,96.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1998,7,7,1998,Shasta
0,61.9,80.09999999999999,98.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1998,8,8,1998,Shasta
.6,58.1,74,89.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1998,9,9,1998,Shasta
1.63,46,60.3,74.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1998,10,10,1998,Shasta
13.79,38.9,47.6,56.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1998,11,11,1998,Shasta
4.75,33.5,43.2,52.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1998,12,12,1998,Shasta
7.25,36.1,46.6,57,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan1999,1,1,1999,Shasta
14.92,34.4,43,51.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb1999,2,2,1999,Shasta
5.72,36,46.6,57.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar1999,3,3,1999,Shasta
2.82,40.2,53.7,67.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr1999,4,4,1999,Shasta
.7,46.5,62.3,78.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may1999,5,5,1999,Shasta
.86,52.6,69.09999999999999,85.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun1999,6,6,1999,Shasta
0,55.7,74.8,93.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul1999,7,7,1999,Shasta
.3,58.2,74.90000000000001,91.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug1999,8,8,1999,Shasta
0,57,75.09999999999999,93.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep1999,9,9,1999,Shasta
2.49,49.8,65.7,81.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct1999,10,10,1999,Shasta
7.16,42.5,53,63.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov1999,11,11,1999,Shasta
2.27,37.6,48.1,58.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec1999,12,12,1999,Shasta
14.38,36.8,44.5,52.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2000,1,1,2000,Shasta
15.86,39,46.6,54.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2000,2,2,2000,Shasta
4.7,39.3,51.4,63.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2000,3,3,2000,Shasta
5.14,45,58.2,71.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2000,4,4,2000,Shasta
1.8,48.8,62.6,76.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2000,5,5,2000,Shasta
1.32,58.4,74.90000000000001,91.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2000,6,6,2000,Shasta
.42,56.7,74.5,92.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2000,7,7,2000,Shasta
.03,59.3,77.7,96.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2000,8,8,2000,Shasta
2.69,54.7,69.8,84.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2000,9,9,2000,Shasta
4.88,47.5,60.6,73.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2000,10,10,2000,Shasta
1.66,36.3,47.1,57.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2000,11,11,2000,Shasta
3.04,37.5,48.1,58.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2000,12,12,2000,Shasta
7.03,33.6,44.3,55,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2001,1,1,2001,Shasta
8.050000000000001,35.3,44.3,53.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2001,2,2,2001,Shasta
3.59,41.4,54.7,68,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2001,3,3,2001,Shasta
4.22,39.7,52.8,66,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2001,4,4,2001,Shasta
.34,53.8,70.40000000000001,86.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2001,5,5,2001,Shasta
1.9,55.3,71.3,87.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2001,6,6,2001,Shasta
.09,61.7,78.09999999999999,94.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2001,7,7,2001,Shasta
0,61.6,78.90000000000001,96.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2001,8,8,2001,Shasta
1.16,58.1,74.3,90.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2001,9,9,2001,Shasta
2.64,52.1,66.7,81.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2001,10,10,2001,Shasta
11.84,42.2,51.2,60.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2001,11,11,2001,Shasta
15.46,36.5,42.9,49.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2001,12,12,2001,Shasta
6.54,33.4,43.2,52.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2002,1,1,2002,Shasta
4.35,38.2,49.6,61,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2002,2,2,2002,Shasta
4.62,36.5,49.2,61.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2002,3,3,2002,Shasta
2.31,44.5,58,71.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2002,4,4,2002,Shasta
2.26,47.7,62.1,76.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2002,5,5,2002,Shasta
.07,56.4,73.3,90.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2002,6,6,2002,Shasta
0,61.6,80.59999999999999,99.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2002,7,7,2002,Shasta
0,60.4,78.09999999999999,95.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2002,8,8,2002,Shasta
.01,55.8,73.8,91.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2002,9,9,2002,Shasta
0,48,64.09999999999999,80.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2002,10,10,2002,Shasta
4.11,42,54.3,66.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2002,11,11,2002,Shasta
23.57,37.2,44.5,51.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2002,12,12,2002,Shasta
8.42,41.3,49.9,58.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2003,1,1,2003,Shasta
4.01,36.8,48.4,60,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2003,2,2,2003,Shasta
7.03,39.6,51.2,62.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2003,3,3,2003,Shasta
10.6,39.3,48.9,58.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2003,4,4,2003,Shasta
1.67,48.3,62.3,76.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2003,5,5,2003,Shasta
0,58.7,75.40000000000001,92,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2003,6,6,2003,Shasta
.03,62.9,81.40000000000001,99.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2003,7,7,2003,Shasta
1.84,58.7,75.3,92,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2003,8,8,2003,Shasta
.11,58.7,76.3,93.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2003,9,9,2003,Shasta
0,52.1,68.3,84.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2003,10,10,2003,Shasta
6.75,38,47.2,56.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2003,11,11,2003,Shasta
16.54,36.8,44.1,51.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2003,12,12,2003,Shasta
5.92,33.7,42.7,51.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2004,1,1,2004,Shasta
13.56,37.2,46,54.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2004,2,2,2004,Shasta
2.47,44.6,58.7,72.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2004,3,3,2004,Shasta
2.53,44.8,58.5,72.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2004,4,4,2004,Shasta
1.97,48.2,63.2,78.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2004,5,5,2004,Shasta
.15,55.8,73,90.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2004,6,6,2004,Shasta
0,61,79.09999999999999,97.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2004,7,7,2004,Shasta
.14,59.3,77.2,95.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2004,8,8,2004,Shasta
.21,54.8,71.90000000000001,89.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2004,9,9,2004,Shasta
5.92,46.9,60.3,73.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2004,10,10,2004,Shasta
2,40,51.2,62.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2004,11,11,2004,Shasta
10.29,38.5,47.6,56.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2004,12,12,2004,Shasta
6.36,36.9,45.4,53.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2005,1,1,2005,Shasta
4.73,40.7,51.2,61.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2005,2,2,2005,Shasta
7.86,41.2,53.3,65.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2005,3,3,2005,Shasta
4.42,41.3,53.8,66.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2005,4,4,2005,Shasta
10.99,49.8,61.6,73.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2005,5,5,2005,Shasta
2.2,51.5,65.8,80,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2005,6,6,2005,Shasta
0,63.5,81.59999999999999,99.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2005,7,7,2005,Shasta
0,60.9,79.3,97.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2005,8,8,2005,Shasta
.43,52.7,69.59999999999999,86.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2005,9,9,2005,Shasta
1.69,47.3,61.6,75.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2005,10,10,2005,Shasta
7.22,41.4,52.5,63.6,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2005,11,11,2005,Shasta
21.27,38.2,46.5,54.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2005,12,12,2005,Shasta
13.15,37.1,44.4,51.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2006,1,1,2006,Shasta
7.87,37.4,49.8,62.1,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2006,2,2,2006,Shasta
13.95,35,42.7,50.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2006,3,3,2006,Shasta
11.66,43,53,62.9,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2006,4,4,2006,Shasta
1.27,52.1,66.7,81.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2006,5,5,2006,Shasta
.26,59.5,75.09999999999999,90.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2006,6,6,2006,Shasta
0,64.09999999999999,82,99.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2006,7,7,2006,Shasta
0,58.5,76.7,94.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2006,8,8,2006,Shasta
0,54.6,72.90000000000001,91.3,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2006,9,9,2006,Shasta
.17,47.4,62.5,77.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2006,10,10,2006,Shasta
6.56,40.6,49.5,58.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2006,11,11,2006,Shasta
10.77,36.4,45,53.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2006,12,12,2006,Shasta
1.58,33,45.3,57.5,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2007,1,1,2007,Shasta
10.73,37.1,47.1,57.1,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2007,2,2,2007,Shasta
1.55,42.2,55.8,69.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2007,3,3,2007,Shasta
3.1,42.2,56.6,70.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2007,4,4,2007,Shasta
1.18,49.2,65.40000000000001,81.59999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2007,5,5,2007,Shasta
.27,55.1,72,88.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2007,6,6,2007,Shasta
1.37,59.6,77.7,95.90000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jul2007,7,7,2007,Shasta
0,58.9,76.8,94.7,45,40.7637_-122.0405,40.7637,-122.0405,1657,01aug2007,8,8,2007,Shasta
.86,53,69.2,85.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01sep2007,9,9,2007,Shasta
4.86,45.3,57.8,70.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01oct2007,10,10,2007,Shasta
.9399999999999999,42.5,54.9,67.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01nov2007,11,11,2007,Shasta
7.72,35,42.6,50.1,45,40.7637_-122.0405,40.7637,-122.0405,1657,01dec2007,12,12,2007,Shasta
12.32,34.1,41.3,48.4,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jan2008,1,1,2008,Shasta
6.93,35.8,47,58.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01feb2008,2,2,2008,Shasta
1.05,36.9,50.5,64.09999999999999,45,40.7637_-122.0405,40.7637,-122.0405,1657,01mar2008,3,3,2008,Shasta
.6,38.9,54.2,69.40000000000001,45,40.7637_-122.0405,40.7637,-122.0405,1657,01apr2008,4,4,2008,Shasta
.7,50.6,65.2,79.8,45,40.7637_-122.0405,40.7637,-122.0405,1657,01may2008,5,5,2008,Shasta
.05,55.2,72.2,89.2,45,40.7637_-122.0405,40.7637,-122.0405,1657,01jun2008,6,6,2008,Shasta
